First author,Study accession,Publication date,Journal,Title,Reported trait,Trait(s),Discovery sample number and ancestry,Replication sample number and ancestry,Association count,Summary statistics,ftp downloads
Kurilshikov A,GCST90017051,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminiclostridium9 id.11357),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017051/GCST90017051_buildGRCh37.tsv
Kurilshikov A,GCST90017052,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcaceae NK4A214 group id.11358),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017052/GCST90017052_buildGRCh37.tsv
Kurilshikov A,GCST90017053,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcaceae UCG002 id.11360),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017053/GCST90017053_buildGRCh37.tsv
Kurilshikov A,GCST90017054,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcaceae UCG003 id.11361),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017054/GCST90017054_buildGRCh37.tsv
Kurilshikov A,GCST90017055,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcaceae UCG004 id.11362),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017055/GCST90017055_buildGRCh37.tsv
Kurilshikov A,GCST90017056,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcaceae UCG005 id.11363),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017056/GCST90017056_buildGRCh37.tsv
Kurilshikov A,GCST90017057,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcaceae UCG009 id.11366),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017057/GCST90017057_buildGRCh37.tsv
Kurilshikov A,GCST90017088,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Veillonella id.2198),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017088/GCST90017088_buildGRCh37.tsv
Kurilshikov A,GCST90017089,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Victivallis id.2256),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017089/GCST90017089_buildGRCh37.tsv
Kurilshikov A,GCST90017090,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Actinomycetales id.420),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017090/GCST90017090_buildGRCh37.tsv
Kurilshikov A,GCST90017091,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Bacillales id.1674),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017091/GCST90017091_buildGRCh37.tsv
Kurilshikov A,GCST90017092,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Bacteroidales id.913),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017092/GCST90017092_buildGRCh37.tsv
Kurilshikov A,GCST90017093,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Bifidobacteriales id.432),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,16,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017093/GCST90017093_buildGRCh37.tsv
Kurilshikov A,GCST90017094,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Burkholderiales id.2874),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017094/GCST90017094_buildGRCh37.tsv
Kurilshikov A,GCST90017095,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Clostridiales id.1863),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017095/GCST90017095_buildGRCh37.tsv
Kurilshikov A,GCST90017096,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Coriobacteriales id.810),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017096/GCST90017096_buildGRCh37.tsv
Kurilshikov A,GCST90017097,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Desulfovibrionales id.3156),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017097/GCST90017097_buildGRCh37.tsv
Kurilshikov A,GCST90017098,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Enterobacteriales id.3468),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017098/GCST90017098_buildGRCh37.tsv
Kurilshikov A,GCST90017099,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Erysipelotrichales id.2148),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017099/GCST90017099_buildGRCh37.tsv
Kurilshikov A,GCST90017100,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Gastranaerophilales id.1591),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,2,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017100/GCST90017100_buildGRCh37.tsv
Kurilshikov A,GCST90016953,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown family id.1000001214),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,2,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016953/GCST90016953_buildGRCh37.tsv
Kurilshikov A,GCST90016954,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown family id.1000005471),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016954/GCST90016954_buildGRCh37.tsv
Kurilshikov A,GCST90016955,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown family id.1000006161),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016955/GCST90016955_buildGRCh37.tsv
Kurilshikov A,GCST90016956,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Veillonellaceae id.2172),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016956/GCST90016956_buildGRCh37.tsv
Kurilshikov A,GCST90016957,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Verrucomicrobiaceae id.4036),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016957/GCST90016957_buildGRCh37.tsv
Kurilshikov A,GCST90016958,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Victivallaceae id.2255),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016958/GCST90016958_buildGRCh37.tsv
Kurilshikov A,GCST90016959,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Actinomyces id.423),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016959/GCST90016959_buildGRCh37.tsv
Kurilshikov A,GCST90016960,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Adlercreutzia id.812),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016960/GCST90016960_buildGRCh37.tsv
Kurilshikov A,GCST90016961,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Akkermansia id.4037),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016961/GCST90016961_buildGRCh37.tsv
Kurilshikov A,GCST90016962,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Alistipes id.968),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016962/GCST90016962_buildGRCh37.tsv
Kurilshikov A,GCST90016963,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Allisonella id.2174),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016963/GCST90016963_buildGRCh37.tsv
Kurilshikov A,GCST90017101,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (order Lactobacillales id.1800),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017101/GCST90017101_buildGRCh37.tsv
Kurilshikov A,GCST90017063,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcus2 id.11374),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017063/GCST90017063_buildGRCh37.tsv
Kurilshikov A,GCST90017064,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcus gauvreauii group id.11342),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017064/GCST90017064_buildGRCh37.tsv
Kurilshikov A,GCST90017065,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcus gnavus group id.14376),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017065/GCST90017065_buildGRCh37.tsv
Kurilshikov A,GCST90017066,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminococcus torques group id.14377),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,2,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017066/GCST90017066_buildGRCh37.tsv
Kurilshikov A,GCST90017067,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Sellimonas id.14369),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017067/GCST90017067_buildGRCh37.tsv
Kurilshikov A,GCST90017068,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Senegalimassilia id.11160),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017068/GCST90017068_buildGRCh37.tsv
Kurilshikov A,GCST90017069,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Slackia id.825),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017069/GCST90017069_buildGRCh37.tsv
Kurilshikov A,GCST90017070,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Streptococcus id.1853),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,4,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017070/GCST90017070_buildGRCh37.tsv
Kurilshikov A,GCST90017071,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Subdoligranulum id.2070),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017071/GCST90017071_buildGRCh37.tsv
Kurilshikov A,GCST90017072,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Sutterella id.2896),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017072/GCST90017072_buildGRCh37.tsv
Kurilshikov A,GCST90017073,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Terrisporobacter id.11348),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017073/GCST90017073_buildGRCh37.tsv
Kurilshikov A,GCST90017074,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Turicibacter id.2162),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017074/GCST90017074_buildGRCh37.tsv
Kurilshikov A,GCST90017075,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Tyzzerella3 id.11335),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,2,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017075/GCST90017075_buildGRCh37.tsv
Kurilshikov A,GCST90017076,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.1000000073),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017076/GCST90017076_buildGRCh37.tsv
Kurilshikov A,GCST90017077,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.1000001215),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,2,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017077/GCST90017077_buildGRCh37.tsv
Kurilshikov A,GCST90017078,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.1000005472),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017078/GCST90017078_buildGRCh37.tsv
Kurilshikov A,GCST90017079,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.1000005479),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017079/GCST90017079_buildGRCh37.tsv
Kurilshikov A,GCST90017080,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.1000006162),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017080/GCST90017080_buildGRCh37.tsv
Kurilshikov A,GCST90017081,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.1868),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017081/GCST90017081_buildGRCh37.tsv
Kurilshikov A,GCST90017082,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (unknown genus id.2001),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017082/GCST90017082_buildGRCh37.tsv
