First author,Study accession,Publication date,Journal,Title,Reported trait,Trait(s),Discovery sample number and ancestry,Replication sample number and ancestry,Association count,Summary statistics,ftp downloads
Rühlemann MC,GCST90011301,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Actinobacteria abundance,gut microbiome measurement,8956 European,'-,13,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011301/GCST90011301_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011302,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Alphaproteobacteria abundance,gut microbiome measurement,8956 European,'-,9,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011302/GCST90011302_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011303,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Bacteroidia abundance,gut microbiome measurement,8956 European,'-,7,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011303/GCST90011303_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011304,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Betaproteobacteria abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011304/GCST90011304_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011305,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Clostridia abundance,gut microbiome measurement,8956 European,'-,21,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011305/GCST90011305_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011306,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Erysipelotrichia abundance,gut microbiome measurement,8956 European,'-,10,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011306/GCST90011306_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011307,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Gammaproteobacteria abundance,gut microbiome measurement,8956 European,'-,12,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011307/GCST90011307_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011308,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",C_Negativicutes abundance,gut microbiome measurement,8956 European,'-,10,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011308/GCST90011308_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011455,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_35 (Ruminococcus) abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011455/GCST90011455_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011456,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_39 (Alphaproteobacteria) abundance,gut microbiome measurement,8956 European,'-,9,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011456/GCST90011456_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011457,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_4 (Alistipes) abundance,gut microbiome measurement,8956 European,'-,10,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011457/GCST90011457_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011458,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_40 (Proteobacteria) abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011458/GCST90011458_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011459,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_45 (Faecalibacterium) abundance,gut microbiome measurement,8956 European,'-,11,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011459/GCST90011459_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011460,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_47 (Prevotella) abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011460/GCST90011460_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011461,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_5 (Sutterella) abundance,gut microbiome measurement,8956 European,'-,10,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011461/GCST90011461_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011462,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_53 (Aestuariispira) abundance,gut microbiome measurement,8956 European,'-,12,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011462/GCST90011462_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011463,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_54 (Holdemanella) abundance,gut microbiome measurement,8956 European,'-,6,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011463/GCST90011463_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011464,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_55 (Barnesiella) abundance,gut microbiome measurement,8956 European,'-,11,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011464/GCST90011464_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011465,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_558 (Bacteroidales) abundance,gut microbiome measurement,8956 European,'-,11,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011465/GCST90011465_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011466,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_58 (Bacteroides) abundance,gut microbiome measurement,8956 European,'-,9,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011466/GCST90011466_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011467,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_59 (Prevotella) abundance,gut microbiome measurement,8956 European,'-,18,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011467/GCST90011467_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011468,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_6 (Sutterella) abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011468/GCST90011468_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011469,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_62 (Ruminococcaceae) abundance,gut microbiome measurement,8956 European,'-,12,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011469/GCST90011469_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011326,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Catenibacterium abundance,gut microbiome measurement,8956 European,'-,7,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011326/GCST90011326_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011327,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Clostridiales abundance,gut microbiome measurement,8956 European,'-,9,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011327/GCST90011327_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011328,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Clostridium_XlVa abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011328/GCST90011328_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011329,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Coprococcus abundance,gut microbiome measurement,8956 European,'-,13,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011329/GCST90011329_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011330,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Faecalibacterium abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011330/GCST90011330_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011331,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Firmicutes abundance,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011331/GCST90011331_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011332,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Holdemanella abundance,gut microbiome measurement,8956 European,'-,11,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011332/GCST90011332_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011333,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Lachnospiraceae abundance,gut microbiome measurement,8956 European,'-,10,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011333/GCST90011333_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011334,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Oscillibacter abundance,gut microbiome measurement,8956 European,'-,5,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011334/GCST90011334_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011335,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",G_Parabacteroides abundance,gut microbiome measurement,8956 European,'-,9,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011335/GCST90011335_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011645,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_21 (Parasutterella) prevalence,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011645/GCST90011645_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011646,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_211 (Bacteroides) prevalence,gut microbiome measurement,8956 European,'-,20,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011646/GCST90011646_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011647,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_23 (Faecalibacterium) prevalence,gut microbiome measurement,8956 European,'-,16,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011647/GCST90011647_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011648,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_24 (Prevotella) prevalence,gut microbiome measurement,8956 European,'-,8,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011648/GCST90011648_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011649,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_26 (Parasutterella) prevalence,gut microbiome measurement,8956 European,'-,5,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011649/GCST90011649_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011650,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_271 (Prevotella) prevalence,gut microbiome measurement,8956 European,'-,9,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011650/GCST90011650_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011651,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_298 (Phascolarctobacterium) prevalence,gut microbiome measurement,8956 European,'-,17,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011651/GCST90011651_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011652,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_3 (Bacteroides) prevalence,gut microbiome measurement,8956 European,'-,13,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011652/GCST90011652_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011653,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_30 (Parasutterella) prevalence,gut microbiome measurement,8956 European,'-,10,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011653/GCST90011653_buildGRCh37.tsv.gz
Rühlemann MC,GCST90011654,2021-01-18T00:00:00Z,Nat Genet,"Genome-wide association study in 8,956 German individuals identifies influence of ABO histo-blood groups on gut microbiome.",OTU99_32 (Prevotella) prevalence,gut microbiome measurement,8956 European,'-,11,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011654/GCST90011654_buildGRCh37.tsv.gz
